OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
UNE,Risaralda,Pereira,PARQUE UKUMARI,6600106056,BIOAPARQUE UKUMARI BOSQUE OSCURO,-75.810647,4.802052,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,ESCUELA ESPERANZA GALICIA,6600106057,CARRERA 15 # 169-06 ESPERANZA GALICIA,-75.814552,4.798661,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,GALICIA CHANCHA,6600106058,CANCHA AL FRENTE DE IGLESIA DE GALICIA,-75.796344,4.811541,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,BARRIO NARANJITO,6600106059,"CL. 66 #45-7 A 45-135 BARRIO NARANJITO CUBA ,",-75.722144,4.79743,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PARQUEADERO DE MIRAFLOREZ,6600106060,MZ 7 CS 1 MIRAFLORES,-75.716933,4.79423,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,CANCHAS DEL DORADO,6600106061,CRA 29 CLL 46 A CANCHAS BARRIO EL DORADO,-75.719236,4.801636,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,CAI DEL PADRE VALENCIA,6600106062,PANORAMA 2 CAI CONSOTA CARRERA 29,-75.724888,4.802119,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PLUMON CASETA,6600106063,"CRA. 14 # 62-22 BARRIO EL PLUMON,",-75.730025,4.813616,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,GILBERTO PELAEZ Y LIBERTAD EN LA GLORIETA,6600106064,CRA 11 CON CALLE 71 BARRIO LA LIBERTAD,-75.739327,4.817433,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,FRENTE A BOMBEROS LA FLORIDA,6600106065,FRENTE A BOMBEROS LA FLORIDA,-75.611225,4.757702,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,LA FLORIDA LA BANANERA ESQUINA VIA PEREIRA LA FLORIDA SECTOR LA BANANERA,6600106066,VIA PEREIRA LA FLORIDA SECTOR LA BANANERA,-75.635016,4.774116,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,VILLA OLIMPICA ENTRE EL SKATE Y PISCINAS,6600106067,VILLA OLIMPICA COLISEO DE JUDO,-75.7524,4.806925,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PARQUE EL OSO,6600106068,CARRERA 34 A CLL 74 B PARQUE EL OSO,-75.732605,4.798858,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,CHANCHA ALEJANDRIA MONTELIBANO,6600106069,MZ 12 CS 2 COMUNIDAD LA FRANCIA 2500 LOTES CUBA,-75.729377,4.793897,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,CUCHILLA DE LOS CASTRO,6600106070,CALLE 80 CRA 39 VIA PPAL CUCHILLA DE LOS CASTROS,-75.732247,4.793744,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,CASETA COMUNAL BARRIOS UNIDOS,6600106071,"M,Z 32 CS 2 BARRIOS UNIDOS 2500 LOTES CUBA",-75.728111,4.794638,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,VILLA KENNEDY CANCHA,6600106072,VILLA KENNEDY 2500 LOTES MZ 26 CS 29 CASTROS,-75.731552,4.79665,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PUERTO CALDAS PARQUE LOS ALMENDROS,6600106073,PUERTO CALDAS LOS ALMENDROS MZ 12,-75.901083,4.760416,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PUERTO CALDAS EL COFRE,6600106074,PUERTO CALDAS EL COFRE CARRERA 4 # 23-50,-75.907911,4.760483,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,COLEGIO ROCIO ALTO,6600106075,CRA 29 CLL 27 ROCIO ALTO AL FRENTE DEL COLEGIO REMIGIO ANTONIO CAÑARTE,-75.703305,4.797363,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PARQUEADERO PRINCIPAL SALAMANCA,6600106076,"VARIANTE CONDINA, BARRIO SALAMANCA",-75.747261,4.791008,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PARQUE PORTAL DE SAN JOAQUIN,6600106077,"PARQUE PORTAL DE SAN JOAQUIN CRA. 38 #88-2,",-75.738061,4.791527,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,PARQUE DEL LENINGRADO III,6600106078,"PARQUE LENINGRADO III CL. 83 #28B-2,",-75.738908,4.797358,09/19/2016 12:00:00 AM
UNE,Risaralda,Pereira,CANCHA PERLA DEL SUR,6600106079,"CL. 83 #32-12 A 32-106,",-75.748344,4.796886,09/19/2016 12:00:00 AM
